time,bits_transferred_megabits
03-07-05 18:55,2015.590648
03-07-05 19:00,2264.490564
03-07-05 19:05,2355.355557
03-07-05 19:10,2396.630425
03-07-05 19:15,2508.69263
03-07-05 19:20,2545.825751
03-07-05 19:25,2788.711408
03-07-05 19:30,2894.793226
03-07-05 19:35,3055.078591
03-07-05 19:40,3078.147429
03-07-05 19:45,3217.993148
03-07-05 19:50,3492.499551
03-07-05 19:55,3664.690898
03-07-05 20:00,3918.622175
03-07-05 20:05,4071.785535
03-07-05 20:10,4259.256193
03-07-05 20:15,4486.783371
03-07-05 20:20,4875.797762
03-07-05 20:25,4767.643972
03-07-05 20:30,5117.877488
03-07-05 20:35,5565.086658
03-07-05 20:40,5593.441039
03-07-05 20:45,5895.051127
03-07-05 20:50,5909.747846
03-07-05 20:55,6190.338705
03-07-05 21:00,6579.141367
03-07-05 21:05,6675.730302
03-07-05 21:10,6696.267749
03-07-05 21:15,6518.728606
03-07-05 21:20,6808.142376
03-07-05 21:25,6993.374414
03-07-05 21:30,7170.305232
03-07-05 21:35,7146.336515
03-07-05 21:40,6902.855161
03-07-05 21:45,7066.604362
03-07-05 21:50,7221.5488
03-07-05 21:55,7249.007536
03-07-05 22:00,7079.058816
03-07-05 22:05,6968.551559
03-07-05 22:10,7233.296322
03-07-05 22:15,7432.69602
03-07-05 22:20,7517.427862
03-07-05 22:25,7491.812848
03-07-05 22:30,7858.07334
03-07-05 22:35,7774.210657
03-07-05 22:40,7714.558041
03-07-05 22:45,7690.422625
03-07-05 22:50,7669.691648
03-07-05 22:55,7644.787598
03-07-05 23:00,7753.354585
03-07-05 23:05,7774.964073
03-07-05 23:10,7773.198219
03-07-05 23:15,8062.52748
03-07-05 23:20,7783.045406
03-07-05 23:25,8120.524387
03-07-05 23:30,8011.903639
03-07-05 23:35,8025.032495
03-07-05 23:40,8013.145341
03-07-05 23:45,7883.234358
03-07-05 23:50,7768.191508
03-07-05 23:55,8065.688092
04-07-05 0:00,8132.506942
04-07-05 0:05,8074.814289
04-07-05 0:10,8032.389133
04-07-05 0:15,8288.551142
04-07-05 0:20,8016.792013
04-07-05 0:25,7838.381516
04-07-05 0:30,7848.624564
04-07-05 0:35,7808.051814
04-07-05 0:40,7640.956288
04-07-05 0:45,7771.714743
04-07-05 0:50,7824.057203
04-07-05 0:55,7926.492748
04-07-05 1:00,7844.223274
04-07-05 1:05,7798.464954
04-07-05 1:10,7909.132364
04-07-05 1:15,7769.89551
04-07-05 1:20,8005.115908
04-07-05 1:25,8099.184522
04-07-05 1:30,8178.252032
04-07-05 1:35,7854.514898
04-07-05 1:40,7870.837432
04-07-05 1:45,7768.207191
04-07-05 1:50,7767.261505
04-07-05 1:55,7998.797368
04-07-05 2:00,8126.787297
04-07-05 2:05,8072.23975
04-07-05 2:10,8058.827963
04-07-05 2:15,8117.827998
04-07-05 2:20,8233.593967
04-07-05 2:25,8580.409849
04-07-05 2:30,8661.250857
04-07-05 2:35,8630.838365
04-07-05 2:40,8284.458065
04-07-05 2:45,8407.5281
04-07-05 2:50,8358.80744
04-07-05 2:55,8116.550418
04-07-05 3:00,8252.193427
04-07-05 3:05,8260.109006
04-07-05 3:10,8370.048137
04-07-05 3:15,8122.048004
04-07-05 3:20,8139.331701
04-07-05 3:25,8243.352808
04-07-05 3:30,8166.328177
04-07-05 3:35,8106.805403
04-07-05 3:40,8043.591564
04-07-05 3:45,7821.172751
04-07-05 3:50,8208.588147
04-07-05 3:55,8121.162738
04-07-05 4:00,8117.189085
04-07-05 4:05,7884.002074
04-07-05 4:10,7560.972457
04-07-05 4:15,7476.988764
04-07-05 4:20,7656.314238
04-07-05 4:25,7580.645016
04-07-05 4:30,7559.271214
04-07-05 4:35,7701.58375
04-07-05 4:40,7687.687585
04-07-05 4:45,7417.651918
04-07-05 4:50,7470.899877
04-07-05 4:55,7111.530017
04-07-05 5:00,6873.06168
04-07-05 5:05,6905.577305
04-07-05 5:10,6904.571167
04-07-05 5:15,6726.789733
04-07-05 5:20,6632.205053
04-07-05 5:25,6551.466462
04-07-05 5:30,6491.080424
04-07-05 5:35,6407.374383
04-07-05 5:40,6314.567248
04-07-05 5:45,6186.382183
04-07-05 5:50,6004.709088
04-07-05 5:55,5687.433098
04-07-05 6:00,5505.022054
04-07-05 6:05,5375.373411
04-07-05 6:10,5256.306344
04-07-05 6:15,5087.604527
04-07-05 6:20,5193.354276
04-07-05 6:25,4950.914873
04-07-05 6:30,4671.610754
04-07-05 6:35,4573.480222
04-07-05 6:40,4426.470429
04-07-05 6:45,4249.789594
04-07-05 6:50,4430.518626
04-07-05 6:55,4245.384227
04-07-05 7:00,4256.094968
04-07-05 7:05,4183.051615
04-07-05 7:10,4101.992252
04-07-05 7:15,4141.05437
04-07-05 7:20,4223.656683
04-07-05 7:25,4246.201962
04-07-05 7:30,4121.608459
04-07-05 7:35,3978.34991
04-07-05 7:40,3858.184729
04-07-05 7:45,4047.904176
04-07-05 7:50,4068.744847
04-07-05 7:55,3987.571624
04-07-05 8:00,3878.144493
04-07-05 8:05,3868.431814
04-07-05 8:10,4101.012243
04-07-05 8:15,3889.797599
04-07-05 8:20,3842.960449
04-07-05 8:25,3871.731767
04-07-05 8:30,3784.645843
04-07-05 8:35,3688.12214
04-07-05 8:40,3861.969082
04-07-05 8:45,3812.303927
04-07-05 8:50,3674.711546
04-07-05 8:55,3776.644819
04-07-05 9:00,3755.972481
04-07-05 9:05,3675.383338
04-07-05 9:10,3698.50139
04-07-05 9:15,3792.734686
04-07-05 9:20,3736.288673
04-07-05 9:25,3614.913668
04-07-05 9:30,3699.793548
04-07-05 9:35,3592.510761
04-07-05 9:40,3591.771892
04-07-05 9:45,3645.004424
04-07-05 9:50,3572.010841
04-07-05 9:55,3519.28577
04-07-05 10:00,3445.031933
04-07-05 10:05,3686.443971
04-07-05 10:10,3539.587713
04-07-05 10:15,3720.464553
04-07-05 10:20,3631.9356
04-07-05 10:25,3514.267758
04-07-05 10:30,3499.166754
04-07-05 10:35,3436.200709
04-07-05 10:40,3629.998555
04-07-05 10:45,4289.684752
04-07-05 10:50,3513.774155
04-07-05 10:55,3359.86071
04-07-05 11:00,3219.771093
04-07-05 11:05,3056.833808
04-07-05 11:10,3158.507909
04-07-05 11:15,2920.310141
04-07-05 11:20,2838.460284
04-07-05 11:25,2696.073722
04-07-05 11:30,2611.496897
04-07-05 11:35,2454.726588
04-07-05 11:40,2655.712167
04-07-05 11:45,2866.24879
04-07-05 11:50,2491.707551
04-07-05 11:55,2554.075303
04-07-05 12:00,2568.543607
04-07-05 12:05,2459.296387
04-07-05 12:10,2592.612803
04-07-05 12:15,2504.672038
04-07-05 12:20,2531.324405
04-07-05 12:25,2302.731676
04-07-05 12:30,2293.596156
04-07-05 12:35,2222.802214
04-07-05 12:40,2245.041785
04-07-05 12:45,2204.358494
04-07-05 12:50,2071.861555
04-07-05 12:55,2048.213828
04-07-05 13:00,1990.782546
04-07-05 13:05,2087.374153
04-07-05 13:10,2170.622531
04-07-05 13:15,2042.751507
04-07-05 13:20,1849.873197
04-07-05 13:25,1900.3484
04-07-05 13:30,1824.232445
04-07-05 13:35,1728.3481
04-07-05 13:40,1906.464189
04-07-05 13:45,1840.821911
04-07-05 13:50,1785.891009
04-07-05 13:55,1801.491724
04-07-05 14:00,1750.193785
04-07-05 14:05,1701.381669
04-07-05 14:10,1843.304652
04-07-05 14:15,1768.615451
04-07-05 14:20,1766.211503
04-07-05 14:25,1766.891608
04-07-05 14:30,1655.728915
04-07-05 14:35,1610.045768
04-07-05 14:40,1795.514707
04-07-05 14:45,1752.7325
04-07-05 14:50,1761.988985
04-07-05 14:55,1827.074747
04-07-05 15:00,1737.087749
04-07-05 15:05,1602.37421
04-07-05 15:10,1731.49808
04-07-05 15:15,1665.589652
04-07-05 15:20,1513.695415
04-07-05 15:25,1559.177156
04-07-05 15:30,1532.214669
04-07-05 15:35,1555.647529
04-07-05 15:40,1660.592386
04-07-05 15:45,1623.123861
04-07-05 15:50,1649.027176
04-07-05 15:55,1591.931398
04-07-05 16:00,1597.437349
04-07-05 16:05,1572.374106
04-07-05 16:10,1647.813049
04-07-05 16:15,1609.569072
04-07-05 16:20,1492.219163
04-07-05 16:25,1475.253446
04-07-05 16:30,1476.675074
04-07-05 16:35,1517.925933
04-07-05 16:40,1565.472465
04-07-05 16:45,1505.921802
04-07-05 16:50,1467.929822
04-07-05 16:55,1446.192075
04-07-05 17:00,1430.186836
04-07-05 17:05,1511.972187
04-07-05 17:10,1506.806883
04-07-05 17:15,1551.4107
04-07-05 17:20,1493.478243
04-07-05 17:25,1491.483156
04-07-05 17:30,1536.930804
04-07-05 17:35,1686.718597
04-07-05 17:40,1732.372773
04-07-05 17:45,1651.857911
04-07-05 17:50,1712.515793
04-07-05 17:55,1633.377941
04-07-05 18:00,1609.597473
04-07-05 18:05,1718.081472
04-07-05 18:10,1825.085337
04-07-05 18:15,1950.832403
04-07-05 18:20,1878.691354
04-07-05 18:25,1954.92035
04-07-05 18:30,2021.120061
04-07-05 18:35,2240.343463
04-07-05 18:40,2376.231007
04-07-05 18:45,2418.804599
04-07-05 18:50,2460.346628
04-07-05 18:55,2612.323593
04-07-05 19:00,2770.238266
04-07-05 19:05,2886.836457
04-07-05 19:10,2812.792199
04-07-05 19:15,2980.345753
04-07-05 19:20,3069.864805
04-07-05 19:25,3178.886022
04-07-05 19:30,3327.241711
04-07-05 19:35,3625.822868
04-07-05 19:40,3642.001592
04-07-05 19:45,3915.465853
04-07-05 19:50,4001.029354
04-07-05 19:55,4336.377974
04-07-05 20:00,4515.936711
04-07-05 20:05,4744.368714
04-07-05 20:10,4916.375519
04-07-05 20:15,5250.075966
04-07-05 20:20,5223.45924
04-07-05 20:25,5408.765484
04-07-05 20:30,5532.451689
04-07-05 20:35,5807.015679
04-07-05 20:40,6148.906718
04-07-05 20:45,6294.322421
04-07-05 20:50,6398.1705
04-07-05 20:55,6377.993051
04-07-05 21:00,6462.729909
04-07-05 21:05,6909.869668
04-07-05 21:10,6822.15816
04-07-05 21:15,6844.276442
04-07-05 21:20,6947.384798
04-07-05 21:25,7131.878936
04-07-05 21:30,7183.630528
04-07-05 21:35,6858.380712
04-07-05 21:40,6778.477357
04-07-05 21:45,6700.229854
04-07-05 21:50,6944.128254
04-07-05 21:55,7303.652119
04-07-05 22:00,7128.61583
04-07-05 22:05,7261.603368
04-07-05 22:10,7587.743326
04-07-05 22:15,7596.193226
04-07-05 22:20,7428.140833
04-07-05 22:25,7734.919567
04-07-05 22:30,7777.702939
04-07-05 22:35,7932.335428
04-07-05 22:40,7892.816004
04-07-05 22:45,7908.85254
04-07-05 22:50,8161.241548
04-07-05 22:55,7918.675821
04-07-05 23:00,8142.153947
04-07-05 23:05,7918.708891
04-07-05 23:10,8191.529624
04-07-05 23:15,8191.473223
04-07-05 23:20,8095.119403
04-07-05 23:25,8247.016396
04-07-05 23:30,8368.308299
04-07-05 23:35,8067.969614
04-07-05 23:40,8002.561228
04-07-05 23:45,7956.144071
04-07-05 23:50,7906.539111
04-07-05 23:55,8115.257114
05-07-05 0:00,7868.610347
05-07-05 0:05,7833.774266
05-07-05 0:10,7705.161963
05-07-05 0:15,7640.728619
05-07-05 0:20,7408.88732
05-07-05 0:25,7507.113733
05-07-05 0:30,7489.539362
05-07-05 0:35,7434.915486
05-07-05 0:40,7481.416743
05-07-05 0:45,7536.254345
05-07-05 0:50,7555.566607
05-07-05 0:55,7589.478523
05-07-05 1:00,7878.489409
05-07-05 1:05,7938.160797
05-07-05 1:10,7717.739617
05-07-05 1:15,7818.587134
05-07-05 1:20,7877.831205
05-07-05 1:25,7917.130382
05-07-05 1:30,8136.009907
05-07-05 1:35,7895.256556
05-07-05 1:40,7789.318539
05-07-05 1:45,8046.363608
05-07-05 1:50,7998.710821
05-07-05 1:55,8039.871837
05-07-05 2:00,8070.529393
05-07-05 2:05,7750.49462
05-07-05 2:10,7925.021431
05-07-05 2:15,7886.352826
05-07-05 2:20,7849.900884
05-07-05 2:25,7762.418616
05-07-05 2:30,7664.520234
05-07-05 2:35,7808.260126
05-07-05 2:40,7996.317884
05-07-05 2:45,7993.769053
05-07-05 2:50,7955.432619
05-07-05 2:55,7693.45523
05-07-05 3:00,7793.151945
05-07-05 3:05,7827.037401
05-07-05 3:10,7967.947173
05-07-05 3:15,7857.868757
05-07-05 3:20,7629.747312
05-07-05 3:25,7766.994754
05-07-05 3:30,7582.947596
05-07-05 3:35,7639.829393
05-07-05 3:40,7500.862847
05-07-05 3:45,7728.436356
05-07-05 3:50,8012.288095
05-07-05 3:55,7928.40331
05-07-05 4:00,7699.957382
05-07-05 4:05,7534.809223
05-07-05 4:10,7454.18673
05-07-05 4:15,7466.246711
05-07-05 4:20,7109.89484
05-07-05 4:25,7275.078267
05-07-05 4:30,6764.583112
05-07-05 4:35,6634.730949
05-07-05 4:40,6497.928673
05-07-05 4:45,6532.143349
05-07-05 4:50,6275.117774
05-07-05 4:55,6326.212957
05-07-05 5:00,6185.083796
05-07-05 5:05,6199.724943
05-07-05 5:10,5996.986228
05-07-05 5:15,5954.243477
05-07-05 5:20,6021.292673
05-07-05 5:25,5919.721032
05-07-05 5:30,5809.13161
05-07-05 5:35,5572.450057
05-07-05 5:40,5493.73869
05-07-05 5:45,5366.878916
05-07-05 5:50,5287.934559
05-07-05 5:55,5177.293682
05-07-05 6:00,4997.634595
05-07-05 6:05,4878.71768
05-07-05 6:10,4571.322568
05-07-05 6:15,4551.826278
05-07-05 6:20,4543.24291
05-07-05 6:25,4342.546851
05-07-05 6:30,4257.1027
05-07-05 6:35,4237.862578
05-07-05 6:40,4078.172578
05-07-05 6:45,4118.888202
05-07-05 6:50,4108.169461
05-07-05 6:55,4147.993121
05-07-05 7:00,4014.89891
05-07-05 7:05,4114.875357
05-07-05 7:10,3934.377033
05-07-05 7:15,3886.452517
05-07-05 7:20,3880.531227
05-07-05 7:25,3864.472741
05-07-05 7:30,3898.204124
05-07-05 7:35,3967.866013
05-07-05 7:40,3917.5178
05-07-05 7:45,4107.153316
05-07-05 7:50,4005.259686
05-07-05 7:55,3981.310036
05-07-05 8:00,3828.055895
05-07-05 8:05,3780.791664
05-07-05 8:10,3686.045903
05-07-05 8:15,3654.873125
05-07-05 8:20,3782.607133
05-07-05 8:25,3690.946755
05-07-05 8:30,3665.257235
05-07-05 8:35,3606.666088
05-07-05 8:40,3576.718094
05-07-05 8:45,3499.103387
05-07-05 8:50,3679.896208
05-07-05 8:55,3573.737836
05-07-05 9:00,3584.563919
05-07-05 9:05,3739.113236
05-07-05 9:10,3477.198205
05-07-05 9:15,3396.528009
05-07-05 9:20,3625.896892
05-07-05 9:25,3456.574398
05-07-05 9:30,3479.319621
05-07-05 9:35,3439.246846
05-07-05 9:40,3324.474721
05-07-05 9:45,3292.943077
05-07-05 9:50,3494.381027
05-07-05 9:55,3378.827393
05-07-05 10:00,3274.870091
05-07-05 10:05,3306.785548
05-07-05 10:10,3231.723298
05-07-05 10:15,3220.102052
05-07-05 10:20,3327.881603
05-07-05 10:25,3087.678961
05-07-05 10:30,2979.818533
05-07-05 10:35,2957.244893
05-07-05 10:40,2874.240082
05-07-05 10:45,2861.336319
05-07-05 10:50,2851.304921
05-07-05 10:55,2792.251002
05-07-05 11:00,2634.498743
05-07-05 11:05,2661.857344
05-07-05 11:10,2558.13717
05-07-05 11:15,2606.292641
05-07-05 11:20,2499.625142
05-07-05 11:25,2495.325178
05-07-05 11:30,2540.287484
05-07-05 11:35,2436.086711
05-07-05 11:40,2357.636259
05-07-05 11:45,2398.168068
05-07-05 11:50,2401.262276
05-07-05 11:55,2342.656249
05-07-05 12:00,2194.726998
05-07-05 12:05,2155.62911
05-07-05 12:10,2145.351307
05-07-05 12:15,2275.866967
05-07-05 12:20,2348.490856
05-07-05 12:25,2161.722945
05-07-05 12:30,2035.026844
05-07-05 12:35,2001.791244
05-07-05 12:40,2031.253747
05-07-05 12:45,2097.011036
05-07-05 12:50,2119.448121
05-07-05 12:55,1980.688504
05-07-05 13:00,1958.667011
05-07-05 13:05,1854.141318
05-07-05 13:10,1806.386035
05-07-05 13:15,1876.90035
05-07-05 13:20,1775.236992
05-07-05 13:25,1773.419723
05-07-05 13:30,1744.896447
05-07-05 13:35,1733.425671
05-07-05 13:40,1697.682589
05-07-05 13:45,1886.111314
05-07-05 13:50,1900.104837
05-07-05 13:55,1838.903957
05-07-05 14:00,1847.158072
05-07-05 14:05,1834.553252
05-07-05 14:10,1769.706369
05-07-05 14:15,1795.076297
05-07-05 14:20,1703.238751
05-07-05 14:25,1705.135395
05-07-05 14:30,1768.920155
05-07-05 14:35,1724.211315
05-07-05 14:40,1684.04981
05-07-05 14:45,1804.799139
05-07-05 14:50,1776.213415
05-07-05 14:55,1595.683567
05-07-05 15:00,1585.985147
05-07-05 15:05,1559.160206
05-07-05 15:10,1549.108296
05-07-05 15:15,1628.294019
05-07-05 15:20,1636.226455
05-07-05 15:25,1703.659045
05-07-05 15:30,1773.729705
05-07-05 15:35,1714.132569
05-07-05 15:40,1687.696012
05-07-05 15:45,1747.180994
05-07-05 15:50,1671.219427
05-07-05 15:55,1581.123781
05-07-05 16:00,1578.105507
05-07-05 16:05,1484.509225
05-07-05 16:10,1535.411374
05-07-05 16:15,1634.677276
05-07-05 16:20,1613.269997
05-07-05 16:25,1601.467559
05-07-05 16:30,1652.567748
05-07-05 16:35,1547.593064
05-07-05 16:40,1730.325062
05-07-05 16:45,1808.539882
05-07-05 16:50,1675.143966
05-07-05 16:55,1618.65827
05-07-05 17:00,1646.148569
05-07-05 17:05,1746.604827
05-07-05 17:10,2320.050698
05-07-05 17:15,2171.444083
05-07-05 17:20,1849.91056
05-07-05 17:25,1915.895201
05-07-05 17:30,1783.075254
05-07-05 17:35,1762.754236
05-07-05 17:40,1786.506076
05-07-05 17:45,2049.765747
05-07-05 17:50,2040.946595
05-07-05 17:55,2023.398962
05-07-05 18:00,2077.865365
05-07-05 18:05,2248.920542
05-07-05 18:10,2546.660247
05-07-05 18:15,2381.945729
05-07-05 18:20,2472.699162
05-07-05 18:25,2602.73231
05-07-05 18:30,2582.935419
05-07-05 18:35,2635.329256
05-07-05 18:40,2790.019239
05-07-05 18:45,2859.740207
05-07-05 18:50,3023.904988
05-07-05 18:55,3203.363052
05-07-05 19:00,3439.122927
05-07-05 19:05,3445.169297
05-07-05 19:10,3628.362814
05-07-05 19:15,3882.303073
05-07-05 19:20,4036.861349
05-07-05 19:25,3939.32802
05-07-05 19:30,4057.081342
05-07-05 19:35,4398.838451
05-07-05 19:40,4736.64474
05-07-05 19:45,4904.878288
05-07-05 19:50,5019.506299
05-07-05 19:55,5338.154081
05-07-05 20:00,5291.705032
05-07-05 20:05,5545.645048
05-07-05 20:10,5818.592498
05-07-05 20:15,5909.963533
05-07-05 20:20,5897.143557
05-07-05 20:25,6198.832101
05-07-05 20:30,6243.43903
05-07-05 20:35,6448.920817
05-07-05 20:40,6504.709901
05-07-05 20:45,6690.309168
05-07-05 20:50,6512.135284
05-07-05 20:55,6563.117387
05-07-05 21:00,6840.677019
05-07-05 21:05,6785.827809
05-07-05 21:10,7111.681308
05-07-05 21:15,7273.316664
05-07-05 21:20,7228.847469
05-07-05 21:25,7253.252519
05-07-05 21:30,7353.869175
05-07-05 21:35,7310.041762
05-07-05 21:40,7615.068688
05-07-05 21:45,7447.823559
05-07-05 21:50,7324.331995
05-07-05 21:55,7186.145421
05-07-05 22:00,7360.889963
05-07-05 22:05,7792.898247
05-07-05 22:10,7700.584559
05-07-05 22:15,7780.434805
05-07-05 22:20,7456.426695
05-07-05 22:25,7748.458987
05-07-05 22:30,7815.04933
05-07-05 22:35,7805.52754
05-07-05 22:40,8128.336527
05-07-05 22:45,8014.447363
05-07-05 22:50,7571.242545
05-07-05 22:55,7536.712332
05-07-05 23:00,7947.35442
05-07-05 23:05,8312.407481
05-07-05 23:10,8060.068057
05-07-05 23:15,7763.700436
05-07-05 23:20,8033.589592
05-07-05 23:25,8225.513602
05-07-05 23:30,8051.555331
05-07-05 23:35,7924.4639
05-07-05 23:40,7948.154934
05-07-05 23:45,7954.967249
05-07-05 23:50,7918.293204
05-07-05 23:55,8007.389414
06-07-05 0:00,8101.981463
06-07-05 0:05,8234.755948
06-07-05 0:10,7678.231412
06-07-05 0:15,7956.907303
06-07-05 0:20,7962.347585
06-07-05 0:25,7902.797164
06-07-05 0:30,7888.785526
06-07-05 0:35,7966.038838
06-07-05 0:40,7972.593504
06-07-05 0:45,8023.942901
06-07-05 0:50,8282.671769
06-07-05 0:55,8600.275109
06-07-05 1:00,8224.243973
06-07-05 1:05,8225.381987
06-07-05 1:10,8031.628854
06-07-05 1:15,7814.891285
06-07-05 1:20,8034.414232
06-07-05 1:25,8165.777899
06-07-05 1:30,8248.922086
06-07-05 1:35,8243.200227
06-07-05 1:40,8130.427776
06-07-05 1:45,7977.489287
06-07-05 1:50,7972.585797
06-07-05 1:55,7819.965608
06-07-05 2:00,7854.794901
06-07-05 2:05,7850.788027
06-07-05 2:10,7848.331389
06-07-05 2:15,7976.278891
06-07-05 2:20,7821.757389
06-07-05 2:25,7929.134931
06-07-05 2:30,8112.505293
06-07-05 2:35,8200.116979
06-07-05 2:40,8258.674931
06-07-05 2:45,8088.800838
06-07-05 2:50,8177.710825
06-07-05 2:55,8144.303026
06-07-05 3:00,8255.972794
06-07-05 3:05,7949.731706
06-07-05 3:10,7727.966123
06-07-05 3:15,7565.815504
06-07-05 3:20,7616.694325
06-07-05 3:25,7411.118471
06-07-05 3:30,7194.94326
06-07-05 3:35,7104.747422
06-07-05 3:40,7051.358119
06-07-05 3:45,7221.988792
06-07-05 3:50,7161.59139
06-07-05 3:55,6976.99333
06-07-05 4:00,6828.117642
06-07-05 4:05,6556.664411
06-07-05 4:10,6720.347193
06-07-05 4:15,6742.018297
06-07-05 4:20,6511.320772
06-07-05 4:25,6449.231798
06-07-05 4:30,6355.6389
06-07-05 4:35,6270.802758
06-07-05 4:40,6063.256142
06-07-05 4:45,5950.238584
06-07-05 4:50,5883.0095
06-07-05 4:55,5904.808925
06-07-05 5:00,5654.021462
06-07-05 5:05,5355.948001
06-07-05 5:10,5400.944252
06-07-05 5:15,5452.018528
06-07-05 5:20,5124.106375
06-07-05 5:25,4979.197586
06-07-05 5:30,5076.209449
06-07-05 5:35,4992.080234
06-07-05 5:40,4732.235927
06-07-05 5:45,4676.269067
06-07-05 5:50,4588.595997
06-07-05 5:55,4331.205559
06-07-05 6:00,4367.672246
06-07-05 6:05,4174.315781
06-07-05 6:10,4173.134784
06-07-05 6:15,4194.432906
06-07-05 6:20,4160.120588
06-07-05 6:25,4479.158622
06-07-05 6:30,4283.671864
06-07-05 6:35,4498.937773
06-07-05 6:40,4491.069959
06-07-05 6:45,4337.177641
06-07-05 6:50,3997.492102
06-07-05 6:55,4296.899287
06-07-05 7:00,4340.305026
06-07-05 7:05,4139.486223
06-07-05 7:10,4182.749536
06-07-05 7:15,4007.855727
06-07-05 7:20,4294.900948
06-07-05 7:25,3941.097992
06-07-05 7:30,3979.918997
06-07-05 7:35,3882.040164
06-07-05 7:40,3841.253963
06-07-05 7:45,3802.719699
06-07-05 7:50,3854.361801
06-07-05 7:55,3898.339387
06-07-05 8:00,3847.918081
06-07-05 8:05,3772.324093
06-07-05 8:10,3783.557741
06-07-05 8:15,3816.860962
06-07-05 8:20,3837.373489
06-07-05 8:25,3850.819356
06-07-05 8:30,3847.906935
06-07-05 8:35,3701.076112
06-07-05 8:40,3771.042022
06-07-05 8:45,3714.451171
06-07-05 8:50,3467.92092
06-07-05 8:55,3492.624523
06-07-05 9:00,3451.059328
06-07-05 9:05,3337.532264
06-07-05 9:10,3298.284128
06-07-05 9:15,3269.764885
06-07-05 9:20,3315.007364
06-07-05 9:25,3357.103828
06-07-05 9:30,3322.263377
06-07-05 9:35,3222.573677
06-07-05 9:40,3195.611029
06-07-05 9:45,3017.352571
06-07-05 9:50,3131.276531
06-07-05 9:55,3117.659968
06-07-05 10:00,2977.378557
06-07-05 10:05,2934.464158
06-07-05 10:10,2828.706224
06-07-05 10:15,2750.197145
06-07-05 10:20,2739.586247
06-07-05 10:25,2749.162103
06-07-05 10:30,2745.750193
06-07-05 10:35,2729.980525
06-07-05 10:40,2611.425682
06-07-05 10:45,2588.218643
06-07-05 10:50,2982.473537
06-07-05 10:55,3018.143997
06-07-05 11:00,2866.172603
06-07-05 11:05,2795.710555
06-07-05 11:10,2625.279669
06-07-05 11:15,2402.527028
06-07-05 11:20,2416.056998
06-07-05 11:25,2495.208481
06-07-05 11:30,2414.589963
06-07-05 11:35,2414.15426
06-07-05 11:40,2272.95341
06-07-05 11:45,2226.337053
06-07-05 11:50,2425.980776
06-07-05 11:55,2293.194576
06-07-05 12:00,2184.934072
06-07-05 12:05,2087.411789
06-07-05 12:10,2086.011973
06-07-05 12:15,2248.0347
06-07-05 12:20,2281.669352
06-07-05 12:25,2016.963082
06-07-05 12:30,1907.592115
06-07-05 12:35,1916.171093
06-07-05 12:40,1857.82911
06-07-05 12:45,1862.444695
06-07-05 12:50,2050.412161
06-07-05 12:55,1938.652132
06-07-05 13:00,1918.468392
06-07-05 13:05,1867.943553
06-07-05 13:10,1836.144209
06-07-05 13:15,1901.195508
06-07-05 13:20,1894.376211
06-07-05 13:25,1943.567529
06-07-05 13:30,1845.347978
06-07-05 13:35,1809.437131
06-07-05 13:40,1775.310838
06-07-05 13:45,1740.270665
06-07-05 13:50,1991.948709
06-07-05 13:55,1854.960303
06-07-05 14:00,1879.806172
06-07-05 14:05,1905.065678
06-07-05 14:10,1869.716467
06-07-05 14:15,1848.739118
06-07-05 14:20,1852.620965
06-07-05 14:25,1798.479603
06-07-05 14:30,1694.480147
06-07-05 14:35,1680.466564
06-07-05 14:40,1678.216396
06-07-05 14:45,1690.232247
06-07-05 14:50,1883.836063
06-07-05 14:55,1829.916529
06-07-05 15:00,1819.842966
06-07-05 15:05,1743.542853
06-07-05 15:10,1607.28984
06-07-05 15:15,1618.906414
06-07-05 15:20,1753.438156
06-07-05 15:25,1663.645799
06-07-05 15:30,1570.884875
06-07-05 15:35,1541.597646
06-07-05 15:40,1506.747163
06-07-05 15:45,1619.170421
06-07-05 15:50,1663.518444
06-07-05 15:55,1617.770402
06-07-05 16:00,1702.465358
06-07-05 16:05,1588.527278
06-07-05 16:10,1525.514344
06-07-05 16:15,1538.640983
06-07-05 16:20,1503.138186
06-07-05 16:25,1563.690697
06-07-05 16:30,1508.496629
06-07-05 16:35,1481.644073
06-07-05 16:40,1481.866234
06-07-05 16:45,1877.028511
06-07-05 16:50,1870.623277
06-07-05 16:55,1710.084797
06-07-05 17:00,1711.021747
06-07-05 17:05,1639.127739
06-07-05 17:10,1686.519568
06-07-05 17:15,1832.956049
06-07-05 17:20,1901.72676
06-07-05 17:25,1929.750062
06-07-05 17:30,1920.347228
06-07-05 17:35,2116.631591
06-07-05 17:40,2256.44203
06-07-05 17:45,2339.771107
06-07-05 17:50,2283.108513
06-07-05 17:55,2344.830653
06-07-05 18:00,2428.022569
06-07-05 18:05,2414.358978
06-07-05 18:10,2565.406444
06-07-05 18:15,2825.370768
06-07-05 18:20,2899.887387
06-07-05 18:25,2924.805098
06-07-05 18:30,3056.882963
06-07-05 18:35,3342.393289
06-07-05 18:40,3405.039172
06-07-05 18:45,3927.761781
06-07-05 18:50,3803.782768
06-07-05 18:55,3976.165527
06-07-05 19:00,4113.194405
06-07-05 19:05,4250.666523
06-07-05 19:10,4672.720985
06-07-05 19:15,4711.531422
06-07-05 19:20,4626.901271
06-07-05 19:25,4846.735221
06-07-05 19:30,4928.429441
06-07-05 19:35,5409.43573
06-07-05 19:40,5534.953895
